Item Name,Sales Description,Selling Price,Is Returnable Item,Status,Brand,Manufacturer,Product Type,Item Type,Sales Account,Unit,SKU,UPC,EAN,ISBN,Part Number,Purchase Description,Purchase Price,Purchase Account,Inventory Account,Inventory Valuation Method,Reorder Level,Preferred Vendor,Opening Stock,Opening Stock Value,Is Receivable Service,Is Combo Product,Package Weight,Package Length,Package Width,Package Height,Weight Unit,Dimension Unit,Tax Name,Tax Type,Tax Percentage,Purchase Tax Name,Purchase Tax Type,Purchase Tax Percentage,Enable Bin Tracking
smart-hi-fi-karaoke-system,Smart hi-fi karaoke System,"<p>Experience advanced background music technology with the Smart hi-fi karaoke System. This cutting-edge smart home device delivers professional-grade features for enhanced security and convenience.</p>

<p><strong>Key Features:</strong></p>
<ul>
<li>System: Android 8.1, 4-core CPU 1.5H, 2G RAM, 16G ROM; Display: 7-inch IPS (1024x600); Power: AC 110-250V; Output power: 8 x 20W (Yamaha); I/O: HDMI out 1080p, 8-channel horn output, 1 audio in, 1 audio out, analog bass out; Connectivity: WiFi, Bluetooth, 485 bidirectional control; Installation: Special customized bottom box; Features: Family karaoke, supports TF card/otgusb disk; Color: white, black</li>
</ul>

<p>Designed for modern smart homes, this device integrates seamlessly with your existing ecosystem while providing reliable performance and user-friendly operation. Perfect for homeowners seeking advanced security solutions with professional installation support and comprehensive warranty coverage.</p>",HeyZack,Smart Home > background music,background music,"Smart Home > background music, WiFi; Bluetooth; HDMI; RS485, AC 110-250V",False,Title,Default Title,,,,,A7-K,1000,shopify,,deny,manual,178.0,,True,True,,,,Smart hi-fi karaoke System - background music with advanced smart home features,False,Smart hi-fi karaoke System - Smart background music | HeyZack,Discover the Smart hi-fi karaoke System - advanced background music with smart features. Free shipping & expert support at HeyZack.,,,,A7-K,new,True,,g,,,True,,,True,,,active,Smart Home Innovation,Experience crystal-clear monitoring with intelligent alerts and seamless smart home integration.,"Stay connected and secure with HeyZack's smart hi-fi karaoke system, featuring advanced technology and user-friendly design.","🔹 System: Android 8.1, 4-core CPU 1.5H, 2G RAM, 16G ROM; Display: 7-inch IPS (1024x600); Power: AC 110-250V; Output power: 8 x 20W (Yamaha); I/O: HDMI out 1080p, 8-channel horn output, 1 audio in, 1 audio out, analog bass out; Connectivity: WiFi, Bluetooth, 485 bidirectional control; Installation: Special customized bottom box; Features: Family karaoke, supports TF card/otgusb disk; Color: white, black",✓ Monitor your home remotely with crystal-clear video ✓ Receive intelligent alerts for relevant activity ✓ Enjoy seamless integration with existing smart home systems ✓ Professional installation support and warranty coverage,Perfect for modern homeowners seeking advanced smart home solutions,"System: Android 8.1, 4-core CPU 1.5H, 2G RAM, 16G ROM; Display: 7-inch IPS (1024x600); Power: AC 110-250V; Output power: 8 x 20W (Yamaha); I/O: HDMI out 1080p, 8-channel horn output, 1 audio in, 1 audio out, analog bass out; Connectivity: WiFi, Bluetooth, 485 bidirectional control; Installation: Special customized bottom box; Features: Family karaoke, supports TF card/otgusb disk; Color: white, black",Professional installation recommended. Contact HeyZack support for detailed installation guidance.,Works with major smart home platforms. Requires: WiFi; Bluetooth; HDMI; RS485,,WiFi; Bluetooth; HDMI; RS485,AC 110-250V,Automated background music features with intelligent detection and instant notifications,"Integrates with security scenes, lighting automation, and smart home routines",,,HZ-GEN-XX7802,,,,,,"smart background music, smart hi-fi karaoke system, home security background music","best background music 2024, smart home background music with wifi; bluetooth; hdmi; rs485, professional background music system",smart-hi-fi-karaoke-system-heyzack
4-smart-background-music-console,"4"" smart background music console","<p>Experience advanced background music technology with the 4"" smart background music console. This cutting-edge smart home device delivers professional-grade features for enhanced security and convenience.</p>

<p><strong>Key Features:</strong></p>
<ul>
<li>System: Android 8.1, 4-core processor; Display: 4-inch IPS capacitive touch (480x480); Power: AC 110-25V; Output power: 2 x (10-20W); I/O: Audio input/output, 2-channel speaker output; Connectivity: WiFi, wired network, Bluetooth 4.2, external 485 control; Installation: UK standard 86 box; Media: Supports TF cards, USB drives; Color: white, black</li>
</ul>

<p>Designed for modern smart homes, this device integrates seamlessly with your existing ecosystem while providing reliable performance and user-friendly operation. Perfect for homeowners seeking advanced security solutions with professional installation support and comprehensive warranty coverage.</p>",HeyZack,Smart Home > background music,background music,"Smart Home > background music, WiFi; Ethernet; Bluetooth; RS485, AC 110-25V",False,Title,Default Title,,,,,N86N-4,1000,shopify,,deny,manual,75.0,,True,True,,,,"4"" smart background music console - background music with advanced smart home features",False,"4"" smart background music console - Smart background music | HeyZack","Discover the 4"" smart background music console - advanced background music with smart features. Free shipping & expert support at HeyZack.",,,,N86N-4,new,True,,g,,,True,,,True,,,active,Smart Home Innovation,Experience crystal-clear monitoring with intelligent alerts and seamless smart home integration.,"Stay connected and secure with HeyZack's 4"" smart background music console, featuring advanced technology and user-friendly design.","🔹 System: Android 8.1, 4-core processor; Display: 4-inch IPS capacitive touch (480x480); Power: AC 110-25V; Output power: 2 x (10-20W); I/O: Audio input/output, 2-channel speaker output; Connectivity: WiFi, wired network, Bluetooth 4.2, external 485 control; Installation: UK standard 86 box; Media: Supports TF cards, USB drives; Color: white, black",✓ Monitor your home remotely with crystal-clear video ✓ Receive intelligent alerts for relevant activity ✓ Enjoy seamless integration with existing smart home systems ✓ Professional installation support and warranty coverage,Perfect for modern homeowners seeking advanced smart home solutions,"System: Android 8.1, 4-core processor; Display: 4-inch IPS capacitive touch (480x480); Power: AC 110-25V; Output power: 2 x (10-20W); I/O: Audio input/output, 2-channel speaker output; Connectivity: WiFi, wired network, Bluetooth 4.2, external 485 control; Installation: UK standard 86 box; Media: Supports TF cards, USB drives; Color: white, black",Professional installation recommended. Contact HeyZack support for detailed installation guidance.,Works with major smart home platforms. Requires: WiFi; Ethernet; Bluetooth; RS485,,WiFi; Ethernet; Bluetooth; RS485,AC 110-25V,Automated background music features with intelligent detection and instant notifications,"Integrates with security scenes, lighting automation, and smart home routines",,,HZ-GEN-XXFB1C,,,,,,"smart background music, 4"" smart background music console, home security background music","best background music 2024, smart home background music with wifi; ethernet; bluetooth; rs485, professional background music system",4-smart-background-music-console-heyzack
background-music-player,Background music player,"<p>Experience advanced background music technology with the Background music player. This cutting-edge smart home device delivers professional-grade features for enhanced security and convenience.</p>

<p><strong>Key Features:</strong></p>
<ul>
<li>System: Android 11, 4-core CPU 1.8hz, 2g RAM, 8g ROM; Display: 10-inch IPS (1280x800); Power: AC 110-250V; Output power: 8 x 20W (Yamaha); Features: Independent music playback in two zones, 10-channel speaker output; Connectivity: WiFi, Ethernet, Bluetooth, 485 bidirectional control; Installation: embed junction box; Color: Black</li>
</ul>

<p>Designed for modern smart homes, this device integrates seamlessly with your existing ecosystem while providing reliable performance and user-friendly operation. Perfect for homeowners seeking advanced security solutions with professional installation support and comprehensive warranty coverage.</p>",HeyZack,Smart Home > background music,background music,"Smart Home > background music, WiFi; Ethernet; Bluetooth; RS485, AC 110-250V",False,Title,Default Title,,,,,T10,1000,shopify,,deny,manual,210.0,,True,True,,,,Background music player - background music with advanced smart home features,False,Background music player - Smart background music | HeyZack,Discover the Background music player - advanced background music with smart features. Free shipping & expert support at HeyZack.,,,,T10,new,True,,g,,,True,,,True,,,active,Smart Home Innovation,Experience crystal-clear monitoring with intelligent alerts and seamless smart home integration.,"Stay connected and secure with HeyZack's background music player, featuring advanced technology and user-friendly design.","🔹 System: Android 11, 4-core CPU 1.8hz, 2g RAM, 8g ROM; Display: 10-inch IPS (1280x800); Power: AC 110-250V; Output power: 8 x 20W (Yamaha); Features: Independent music playback in two zones, 10-channel speaker output; Connectivity: WiFi, Ethernet, Bluetooth, 485 bidirectional control; Installation: embed junction box; Color: Black",✓ Monitor your home remotely with crystal-clear video ✓ Receive intelligent alerts for relevant activity ✓ Enjoy seamless integration with existing smart home systems ✓ Professional installation support and warranty coverage,Perfect for modern homeowners seeking advanced smart home solutions,"System: Android 11, 4-core CPU 1.8hz, 2g RAM, 8g ROM; Display: 10-inch IPS (1280x800); Power: AC 110-250V; Output power: 8 x 20W (Yamaha); Features: Independent music playback in two zones, 10-channel speaker output; Connectivity: WiFi, Ethernet, Bluetooth, 485 bidirectional control; Installation: embed junction box; Color: Black",Professional installation recommended. Contact HeyZack support for detailed installation guidance.,Works with major smart home platforms. Requires: WiFi; Ethernet; Bluetooth; RS485,,WiFi; Ethernet; Bluetooth; RS485,AC 110-250V,Automated background music features with intelligent detection and instant notifications,"Integrates with security scenes, lighting automation, and smart home routines",,,HZ-GEN-XX436B,,,,,,"smart background music, background music player, home security background music","best background music 2024, smart home background music with wifi; ethernet; bluetooth; rs485, professional background music system",background-music-player-heyzack
5-inch-high-fidelity-ceiling-horn,5-inch high fidelity ceiling horn,"<p>Experience advanced background music technology with the 5-inch high fidelity ceiling horn. This cutting-edge smart home device delivers professional-grade features for enhanced security and convenience.</p>

<p><strong>Key Features:</strong></p>
<ul>
<li>Type: Passive Ceiling Speaker; Rated power: 20W; Peak Power: 60W; Impedance: 8 ohms; Sensitivity: 90dB; Materials: Black fiberglass Basin, 25 core black silk treble; Features: circuit 2 frequency division; Dimensions: Opening size 180MM, Diameter 215MM, Height 70MM; Color: white</li>
</ul>

<p>Designed for modern smart homes, this device integrates seamlessly with your existing ecosystem while providing reliable performance and user-friendly operation. Perfect for homeowners seeking advanced security solutions with professional installation support and comprehensive warranty coverage.</p>",HeyZack,Smart Home > background music,background music,"Smart Home > background music, ",False,Title,Default Title,,,,,N238-A,1000,shopify,,deny,manual,23.0,,True,True,,,,5-inch high fidelity ceiling horn - background music with advanced smart home features,False,5-inch high fidelity ceiling horn - Smart background music | HeyZack,Discover the 5-inch high fidelity ceiling horn - advanced background music with smart features. Free shipping & expert support at HeyZack.,,,,N238-A,new,True,,g,,,True,,,True,,,active,Smart Home Innovation,Experience crystal-clear monitoring with intelligent alerts and seamless smart home integration.,"Stay connected and secure with HeyZack's 5-inch high fidelity ceiling horn, featuring advanced technology and user-friendly design.","🔹 Type: Passive Ceiling Speaker; Rated power: 20W; Peak Power: 60W; Impedance: 8 ohms; Sensitivity: 90dB; Materials: Black fiberglass Basin, 25 core black silk treble; Features: circuit 2 frequency division; Dimensions: Opening size 180MM, Diameter 215MM, Height 70MM; Color: white",✓ Monitor your home remotely with crystal-clear video ✓ Receive intelligent alerts for relevant activity ✓ Enjoy seamless integration with existing smart home systems ✓ Professional installation support and warranty coverage,Perfect for modern homeowners seeking advanced smart home solutions,"Type: Passive Ceiling Speaker; Rated power: 20W; Peak Power: 60W; Impedance: 8 ohms; Sensitivity: 90dB; Materials: Black fiberglass Basin, 25 core black silk treble; Features: circuit 2 frequency division; Dimensions: Opening size 180MM, Diameter 215MM, Height 70MM; Color: white",Professional installation recommended. Contact HeyZack support for detailed installation guidance.,Compatible with major smart home ecosystems,,,,Automated background music features with intelligent detection and instant notifications,"Integrates with security scenes, lighting automation, and smart home routines",,,HZ-GEN-XX37A1,,,,,,"smart background music, 5-inch high fidelity ceiling horn, home security background music","best background music 2024, smart home background music with wifi, professional background music system",5-inch-high-fidelity-ceiling-horn-heyzack
5-inch-high-fidelity-ceiling-horn-dd43,5-inch high fidelity ceiling horn,"<p>Experience advanced background music technology with the 5-inch high fidelity ceiling horn. This cutting-edge smart home device delivers professional-grade features for enhanced security and convenience.</p>

<p><strong>Key Features:</strong></p>
<ul>
<li>Type: Passive Ceiling Speaker; Rated power: 20W; Peak Power: 60W; Impedance: 8 ohms; Sensitivity: 90dB; Materials: black PP Basin, 20 core black silk treble; Features: circuit 2 frequency division; Dimensions: Opening size 170MM, Diameter 215MM, Height 90MM; Color: white</li>
</ul>

<p>Designed for modern smart homes, this device integrates seamlessly with your existing ecosystem while providing reliable performance and user-friendly operation. Perfect for homeowners seeking advanced security solutions with professional installation support and comprehensive warranty coverage.</p>",HeyZack,Smart Home > background music,background music,"Smart Home > background music, ",False,Title,Default Title,,,,,N238-B,1000,shopify,,deny,manual,20.0,,True,True,,,,5-inch high fidelity ceiling horn - background music with advanced smart home features,False,5-inch high fidelity ceiling horn - Smart background music | HeyZack,Discover the 5-inch high fidelity ceiling horn - advanced background music with smart features. Free shipping & expert support at HeyZack.,,,,N238-B,new,True,,g,,,True,,,True,,,active,Smart Home Innovation,Experience crystal-clear monitoring with intelligent alerts and seamless smart home integration.,"Stay connected and secure with HeyZack's 5-inch high fidelity ceiling horn, featuring advanced technology and user-friendly design.","🔹 Type: Passive Ceiling Speaker; Rated power: 20W; Peak Power: 60W; Impedance: 8 ohms; Sensitivity: 90dB; Materials: black PP Basin, 20 core black silk treble; Features: circuit 2 frequency division; Dimensions: Opening size 170MM, Diameter 215MM, Height 90MM; Color: white",✓ Monitor your home remotely with crystal-clear video ✓ Receive intelligent alerts for relevant activity ✓ Enjoy seamless integration with existing smart home systems ✓ Professional installation support and warranty coverage,Perfect for modern homeowners seeking advanced smart home solutions,"Type: Passive Ceiling Speaker; Rated power: 20W; Peak Power: 60W; Impedance: 8 ohms; Sensitivity: 90dB; Materials: black PP Basin, 20 core black silk treble; Features: circuit 2 frequency division; Dimensions: Opening size 170MM, Diameter 215MM, Height 90MM; Color: white",Professional installation recommended. Contact HeyZack support for detailed installation guidance.,Compatible with major smart home ecosystems,,,,Automated background music features with intelligent detection and instant notifications,"Integrates with security scenes, lighting automation, and smart home routines",,,HZ-GEN-XX45FD,,,,,,"smart background music, 5-inch high fidelity ceiling horn, home security background music","best background music 2024, smart home background music with wifi, professional background music system",5-inch-high-fidelity-ceiling-horn-dd43-heyzack
6-inch-high-fidelity-ceiling-horn,6-inch high fidelity ceiling horn,"<p>Experience advanced background music technology with the 6-inch high fidelity ceiling horn. This cutting-edge smart home device delivers professional-grade features for enhanced security and convenience.</p>

<p><strong>Key Features:</strong></p>
<ul>
<li>Type: Passive Ceiling Speaker; Rated power: 30W; Peak Power: 80W; Impedance: 8 ohms; Sensitivity: 90dB; Materials: Black fiberglass Basin, 25 core black silk treble; Features: circuit 2 frequency division; Dimensions: Opening size 200MM, Diameter 230MM, Height 110MM; Color: white</li>
</ul>

<p>Designed for modern smart homes, this device integrates seamlessly with your existing ecosystem while providing reliable performance and user-friendly operation. Perfect for homeowners seeking advanced security solutions with professional installation support and comprehensive warranty coverage.</p>",HeyZack,Smart Home > background music,background music,"Smart Home > background music, ",False,Title,Default Title,,,,,N268,1000,shopify,,deny,manual,27.0,,True,True,,,,6-inch high fidelity ceiling horn - background music with advanced smart home features,False,6-inch high fidelity ceiling horn - Smart background music | HeyZack,Discover the 6-inch high fidelity ceiling horn - advanced background music with smart features. Free shipping & expert support at HeyZack.,,,,N268,new,True,,g,,,True,,,True,,,active,Smart Home Innovation,Experience crystal-clear monitoring with intelligent alerts and seamless smart home integration.,"Stay connected and secure with HeyZack's 6-inch high fidelity ceiling horn, featuring advanced technology and user-friendly design.","🔹 Type: Passive Ceiling Speaker; Rated power: 30W; Peak Power: 80W; Impedance: 8 ohms; Sensitivity: 90dB; Materials: Black fiberglass Basin, 25 core black silk treble; Features: circuit 2 frequency division; Dimensions: Opening size 200MM, Diameter 230MM, Height 110MM; Color: white",✓ Monitor your home remotely with crystal-clear video ✓ Receive intelligent alerts for relevant activity ✓ Enjoy seamless integration with existing smart home systems ✓ Professional installation support and warranty coverage,Perfect for modern homeowners seeking advanced smart home solutions,"Type: Passive Ceiling Speaker; Rated power: 30W; Peak Power: 80W; Impedance: 8 ohms; Sensitivity: 90dB; Materials: Black fiberglass Basin, 25 core black silk treble; Features: circuit 2 frequency division; Dimensions: Opening size 200MM, Diameter 230MM, Height 110MM; Color: white",Professional installation recommended. Contact HeyZack support for detailed installation guidance.,Compatible with major smart home ecosystems,,,,Automated background music features with intelligent detection and instant notifications,"Integrates with security scenes, lighting automation, and smart home routines",,,HZ-GEN-XX54ED,,,,,,"smart background music, 6-inch high fidelity ceiling horn, home security background music","best background music 2024, smart home background music with wifi, professional background music system",6-inch-high-fidelity-ceiling-horn-heyzack
multifunctional-scene-panel,Multifunctional scene panel,"<p>Experience advanced smart switch technology with the Multifunctional scene panel. This cutting-edge smart home device delivers professional-grade features for enhanced security and convenience.</p>

<p><strong>Key Features:</strong></p>
<ul>
<li>Display: 3-inch touch control (360x480); Buttons: 4-way mechanical; Control: 4 dimming lights, 4 curtains, 8 scenarios; Features: Radar induction; Installation: UK standard 86 bottom shell; Size: 86x86x11MM</li>
</ul>

<p>Designed for modern smart homes, this device integrates seamlessly with your existing ecosystem while providing reliable performance and user-friendly operation. Perfect for homeowners seeking advanced security solutions with professional installation support and comprehensive warranty coverage.</p>",HeyZack,Smart Home > smart switch,smart switch,"Smart Home > smart switch, Not specified, AC",False,Title,Default Title,,,,,F3-PRO,1000,shopify,,deny,manual,35.0,,True,True,,,,Multifunctional scene panel - smart switch with advanced smart home features,False,Multifunctional scene panel - Smart smart switch | HeyZack,Discover the Multifunctional scene panel - advanced smart switch with smart features. Free shipping & expert support at HeyZack.,,,,F3-PRO,new,True,,g,,,True,,,True,,,active,Smart Home Innovation,Experience crystal-clear monitoring with intelligent alerts and seamless smart home integration.,"Stay connected and secure with HeyZack's multifunctional scene panel, featuring advanced technology and user-friendly design.","🔹 Display: 3-inch touch control (360x480); Buttons: 4-way mechanical; Control: 4 dimming lights, 4 curtains, 8 scenarios; Features: Radar induction; Installation: UK standard 86 bottom shell; Size: 86x86x11MM",✓ Monitor your home remotely with crystal-clear video ✓ Receive intelligent alerts for relevant activity ✓ Enjoy seamless integration with existing smart home systems ✓ Professional installation support and warranty coverage,Perfect for modern homeowners seeking advanced smart home solutions,"Display: 3-inch touch control (360x480); Buttons: 4-way mechanical; Control: 4 dimming lights, 4 curtains, 8 scenarios; Features: Radar induction; Installation: UK standard 86 bottom shell; Size: 86x86x11MM",Professional installation recommended. Contact HeyZack support for detailed installation guidance.,Works with major smart home platforms. Requires: Not specified,,Not specified,AC,Automated smart switch features with intelligent detection and instant notifications,"Integrates with security scenes, lighting automation, and smart home routines",,,HZ-GEN-XXDF1F,,,,,,"smart smart switch, multifunctional scene panel, home security smart switch","best smart switch 2024, smart home smart switch with not specified, professional smart switch system",multifunctional-scene-panel-heyzack
4-gang-scene-switch-pc,4-gang Scene Switch (PC),"<p>Experience advanced smart switch technology with the 4-gang Scene Switch (PC). This cutting-edge smart home device delivers professional-grade features for enhanced security and convenience.</p>

<p><strong>Key Features:</strong></p>
<ul>
<li>Control: 4 road scene, 4 street lamp; Power: zero live wire, AC100V-240V; Connectivity: ZigBee 3.0; Features: UK ZIGBEE, button control, backlight, human body sensing, APP/voice control, timing, countdown; Material: PC flame retardant; Colors: white/black/gold/gray</li>
</ul>

<p>Designed for modern smart homes, this device integrates seamlessly with your existing ecosystem while providing reliable performance and user-friendly operation. Perfect for homeowners seeking advanced security solutions with professional installation support and comprehensive warranty coverage.</p>",HeyZack,Smart Home > smart switch,smart switch,"Smart Home > smart switch, ZigBee 3.0, AC 100-240V (Zero-live)",False,Title,Default Title,,,,,M9-PC,1000,shopify,,deny,manual,16.0,,True,True,,,,4-gang Scene Switch (PC) - smart switch with advanced smart home features,False,4-gang Scene Switch (PC) - Smart smart switch | HeyZack,Discover the 4-gang Scene Switch (PC) - advanced smart switch with smart features. Free shipping & expert support at HeyZack.,,,,M9-PC,new,True,,g,,,True,,,True,,,active,Smart Home Innovation,Experience crystal-clear monitoring with intelligent alerts and seamless smart home integration.,"Stay connected and secure with HeyZack's 4-gang scene switch (pc), featuring advanced technology and user-friendly design.","🔹 Control: 4 road scene, 4 street lamp; Power: zero live wire, AC100V-240V; Connectivity: ZigBee 3.0; Features: UK TUYA ZIGBEE, button control, backlight, human body sensing, APP/voice control, timing, countdown; Material: PC flame retardant; Colors: white/black/gold/gray",✓ Monitor your home remotely with crystal-clear video ✓ Receive intelligent alerts for relevant activity ✓ Enjoy seamless integration with existing smart home systems ✓ Professional installation support and warranty coverage,Perfect for modern homeowners seeking advanced smart home solutions,"Control: 4 road scene, 4 street lamp; Power: zero live wire, AC100V-240V; Connectivity: ZigBee 3.0; Features: UK TUYA ZIGBEE, button control, backlight, human body sensing, APP/voice control, timing, countdown; Material: PC flame retardant; Colors: white/black/gold/gray",Professional installation recommended. Contact HeyZack support for detailed installation guidance.,Works with major smart home platforms. Requires: ZigBee 3.0,,ZigBee 3.0,AC 100-240V (Zero-live),Automated smart switch features with intelligent detection and instant notifications,"Integrates with security scenes, lighting automation, and smart home routines",,,HZ-GEN-XXEF8F,,,,,,"smart smart switch, 4-gang scene switch (pc), home security smart switch","best smart switch 2024, smart home smart switch with zigbee 3.0, professional smart switch system",4-gang-scene-switch-pc-heyzack
4-gang-scene-switch-aluminum,4-gang Scene Switch (Aluminum),"<p>Experience advanced smart switch technology with the 4-gang Scene Switch (Aluminum). This cutting-edge smart home device delivers professional-grade features for enhanced security and convenience.</p>

<p><strong>Key Features:</strong></p>
<ul>
<li>Control: 4 road scene, 4 street lamp; Power: zero live wire, AC100V-240V; Connectivity: ZigBee 3.0; Features: UK ZIGBEE, button control, backlight, human body sensing, APP/voice control, timing, countdown; Material: Aluminum; Colors: white/black/gold/gray</li>
</ul>

<p>Designed for modern smart homes, this device integrates seamlessly with your existing ecosystem while providing reliable performance and user-friendly operation. Perfect for homeowners seeking advanced security solutions with professional installation support and comprehensive warranty coverage.</p>",HeyZack,Smart Home > smart switch,smart switch,"Smart Home > smart switch, ZigBee 3.0, AC 100-240V (Zero-live)",False,Title,Default Title,,,,,M9-aluminum,1000,shopify,,deny,manual,20.0,,True,True,,,,4-gang Scene Switch (Aluminum) - smart switch with advanced smart home features,False,4-gang Scene Switch (Aluminum) - Smart smart switch | HeyZack,Discover the 4-gang Scene Switch (Aluminum) - advanced smart switch with smart features. Free shipping & expert support at HeyZack.,,,,M9-aluminum,new,True,,g,,,True,,,True,,,active,Smart Home Innovation,Experience crystal-clear monitoring with intelligent alerts and seamless smart home integration.,"Stay connected and secure with HeyZack's 4-gang scene switch (aluminum), featuring advanced technology and user-friendly design.","🔹 Control: 4 road scene, 4 street lamp; Power: zero live wire, AC100V-240V; Connectivity: ZigBee 3.0; Features: UK TUYA ZIGBEE, button control, backlight, human body sensing, APP/voice control, timing, countdown; Material: Aluminum; Colors: white/black/gold/gray",✓ Monitor your home remotely with crystal-clear video ✓ Receive intelligent alerts for relevant activity ✓ Enjoy seamless integration with existing smart home systems ✓ Professional installation support and warranty coverage,Perfect for modern homeowners seeking advanced smart home solutions,"Control: 4 road scene, 4 street lamp; Power: zero live wire, AC100V-240V; Connectivity: ZigBee 3.0; Features: UK TUYA ZIGBEE, button control, backlight, human body sensing, APP/voice control, timing, countdown; Material: Aluminum; Colors: white/black/gold/gray",Professional installation recommended. Contact HeyZack support for detailed installation guidance.,Works with major smart home platforms. Requires: ZigBee 3.0,,ZigBee 3.0,AC 100-240V (Zero-live),Automated smart switch features with intelligent detection and instant notifications,"Integrates with security scenes, lighting automation, and smart home routines",,,HZ-GEN-XX6015,,,,,,"smart smart switch, 4-gang scene switch (aluminum), home security smart switch","best smart switch 2024, smart home smart switch with zigbee 3.0, professional smart switch system",4-gang-scene-switch-aluminum-heyzack
smart-switch-pc,Smart Switch (PC),"<p>Experience advanced smart switch technology with the Smart Switch (PC). This cutting-edge smart home device delivers professional-grade features for enhanced security and convenience.</p>

<p><strong>Key Features:</strong></p>
<ul>
<li>Control: 4 street lamp, binds to 8 scenes, 4 dimming lights, 4 curtains; Power: zero live wire, AC100V-240V; Connectivity: ZigBee 3.0; Features: UK ZIGBEE, button control, backlight, human body sensing, APP/voice control; Material: PC flame retardant; Colors: Grey, Black, White</li>
</ul>

<p>Designed for modern smart homes, this device integrates seamlessly with your existing ecosystem while providing reliable performance and user-friendly operation. Perfect for homeowners seeking advanced security solutions with professional installation support and comprehensive warranty coverage.</p>",HeyZack,Smart Home > smart switch,smart switch,"Smart Home > smart switch, ZigBee 3.0, AC 100-240V (Zero-live)",False,Title,Default Title,,,,,M8-pro PC,1000,shopify,,deny,manual,22.0,,True,True,,,,Smart Switch (PC) - smart switch with advanced smart home features,False,Smart Switch (PC) - Smart smart switch | HeyZack,Discover the Smart Switch (PC) - advanced smart switch with smart features. Free shipping & expert support at HeyZack.,,,,M8-pro PC,new,True,,g,,,True,,,True,,,active,Smart Home Innovation,Experience crystal-clear monitoring with intelligent alerts and seamless smart home integration.,"Stay connected and secure with HeyZack's smart switch (pc), featuring advanced technology and user-friendly design.","🔹 Control: 4 street lamp, binds to 8 scenes, 4 dimming lights, 4 curtains; Power: zero live wire, AC100V-240V; Connectivity: ZigBee 3.0; Features: UK TUYA ZIGBEE, button control, backlight, human body sensing, APP/voice control; Material: PC flame retardant; Colors: Grey, Black, White",✓ Monitor your home remotely with crystal-clear video ✓ Receive intelligent alerts for relevant activity ✓ Enjoy seamless integration with existing smart home systems ✓ Professional installation support and warranty coverage,Perfect for modern homeowners seeking advanced smart home solutions,"Control: 4 street lamp, binds to 8 scenes, 4 dimming lights, 4 curtains; Power: zero live wire, AC100V-240V; Connectivity: ZigBee 3.0; Features: UK TUYA ZIGBEE, button control, backlight, human body sensing, APP/voice control; Material: PC flame retardant; Colors: Grey, Black, White",Professional installation recommended. Contact HeyZack support for detailed installation guidance.,Works with major smart home platforms. Requires: ZigBee 3.0,,ZigBee 3.0,AC 100-240V (Zero-live),Automated smart switch features with intelligent detection and instant notifications,"Integrates with security scenes, lighting automation, and smart home routines",,,HZ-GEN-XXDAF5,,,,,,"smart smart switch, smart switch (pc), home security smart switch","best smart switch 2024, smart home smart switch with zigbee 3.0, professional smart switch system",smart-switch-pc-heyzack
